Año,Trimestre,Provincia,Velocidad,Accesos,Trimestre_Label
1970,4,CÓRDOBA,19.0,58,Q4
1970,4,CÓRDOBA,20.0,28939,Q4
1970,4,CÓRDOBA,21.0,1,Q4
1970,4,CÓRDOBA,22.0,3,Q4
1970,4,CÓRDOBA,25.0,2,Q4
1970,4,CÓRDOBA,25.0,15300,Q4
1970,4,CÓRDOBA,25.0,111,Q4
1970,4,CÓRDOBA,26.0,31,Q4
1970,4,CÓRDOBA,31.0,5371,Q4
1970,4,CÓRDOBA,36.0,8,Q4
1970,4,CÓRDOBA,41.0,218,Q4
1970,4,CÓRDOBA,50.0,202477,Q4
1970,4,CÓRDOBA,51.0,23,Q4
1970,4,CÓRDOBA,52.0,6,Q4
1970,4,CÓRDOBA,61.0,4954,Q4
1970,4,CÓRDOBA,71.0,6,Q4
1970,4,CÓRDOBA,77.0,54,Q4
1970,4,CÓRDOBA,100.0,252299,Q4
1970,4,CÓRDOBA,105.0,12,Q4
1970,4,CÓRDOBA,122.0,75,Q4
1970,4,CÓRDOBA,145.0,1,Q4
1970,4,CÓRDOBA,155.0,16,Q4
1970,4,CÓRDOBA,203.0,369,Q4
1970,4,CÓRDOBA,234.0,1,Q4
1970,4,CÓRDOBA,256.0,1,Q4
1970,4,CÓRDOBA,320.0,199876,Q4
1970,4,CÓRDOBA,512.0,25138,Q4
1970,4,CÓRDOBA,520.0,21,Q4
1970,4,CÓRDOBA,640.0,63,Q4
1970,4,CÓRDOBA,768.0,1,Q4
1970,4,CÓRDOBA,900.0,1,Q4
1970,4,CÓRDOBA,1024.0,583,Q4
1970,4,CORRIENTES,0.0,7998,Q4
1970,4,CORRIENTES,0.0,10,Q4
1970,4,CORRIENTES,0.0,57,Q4
1970,4,CORRIENTES,1.0,118,Q4
1970,4,CORRIENTES,1.0,3164,Q4
1970,4,CORRIENTES,2.0,2959,Q4
1970,4,CORRIENTES,3.0,6371,Q4
1970,4,CORRIENTES,4.0,480,Q4
1970,4,CORRIENTES,4.0,1738,Q4
1970,4,CORRIENTES,6.0,1795,Q4
1970,4,CORRIENTES,6.0,9304,Q4
1970,4,CORRIENTES,9.0,4584,Q4
1970,4,CORRIENTES,10.0,20274,Q4
1970,4,CORRIENTES,12.0,2,Q4
1970,4,CORRIENTES,16.0,1773,Q4
1970,4,CORRIENTES,17.0,1108,Q4
1970,4,CORRIENTES,20.0,4142,Q4
1970,4,CORRIENTES,25.0,425,Q4
1970,4,CORRIENTES,31.0,3359,Q4
1970,4,CORRIENTES,34.0,1,Q4
1970,4,CORRIENTES,50.0,25837,Q4
1970,4,CORRIENTES,100.0,30979,Q4
1970,4,CORRIENTES,122.0,1013,Q4
1970,4,CORRIENTES,203.0,1028,Q4
1970,4,CORRIENTES,256.0,298,Q4
1970,4,CORRIENTES,320.0,23782,Q4
1970,4,CORRIENTES,512.0,2786,Q4
1970,4,CORRIENTES,1024.0,68,Q4
1970,4,ENTRE RÍOS,0.0,1,Q4
1970,4,ENTRE RÍOS,0.0,20,Q4
1970,4,ENTRE RÍOS,0.0,86,Q4
1970,4,ENTRE RÍOS,1.0,113,Q4
1970,4,ENTRE RÍOS,1.0,4609,Q4
1970,4,ENTRE RÍOS,2.0,5452,Q4
1970,4,ENTRE RÍOS,3.0,9830,Q4
1970,4,ENTRE RÍOS,4.0,390,Q4
1970,4,ENTRE RÍOS,4.0,2610,Q4
1970,4,ENTRE RÍOS,6.0,5716,Q4
1970,4,ENTRE RÍOS,6.0,21631,Q4
1970,4,ENTRE RÍOS,7.0,1139,Q4
1970,4,ENTRE RÍOS,9.0,2400,Q4
1970,4,ENTRE RÍOS,10.0,43161,Q4
1970,4,ENTRE RÍOS,12.0,2828,Q4
1970,4,ENTRE RÍOS,16.0,4657,Q4
1970,4,ENTRE RÍOS,17.0,1,Q4
1970,4,ENTRE RÍOS,19.0,1,Q4
1970,4,ENTRE RÍOS,20.0,13440,Q4
1970,4,ENTRE RÍOS,25.0,1,Q4
1970,4,ENTRE RÍOS,25.0,758,Q4
1970,4,ENTRE RÍOS,31.0,21742,Q4
1970,4,ENTRE RÍOS,50.0,34033,Q4
1970,4,ENTRE RÍOS,61.0,51,Q4
1970,4,ENTRE RÍOS,100.0,46823,Q4
1970,4,ENTRE RÍOS,122.0,849,Q4
1970,4,ENTRE RÍOS,155.0,1,Q4
1970,4,ENTRE RÍOS,203.0,531,Q4
1970,4,ENTRE RÍOS,256.0,135,Q4
1970,4,ENTRE RÍOS,320.0,43529,Q4
1970,4,ENTRE RÍOS,512.0,4317,Q4
1970,4,ENTRE RÍOS,1024.0,119,Q4
1970,4,FORMOSA,0.0,698,Q4
1970,4,FORMOSA,0.0,49,Q4
1970,4,FORMOSA,0.0,35,Q4
1970,4,FORMOSA,1.0,245,Q4
1970,4,FORMOSA,2.0,1631,Q4
1970,4,FORMOSA,3.0,10385,Q4
1970,4,FORMOSA,4.0,3296,Q4
1970,4,FORMOSA,6.0,1714,Q4
1970,4,FORMOSA,6.0,5432,Q4
1970,4,FORMOSA,7.0,108,Q4
1970,4,FORMOSA,9.0,137,Q4
1970,4,FORMOSA,10.0,12146,Q4
1970,4,FORMOSA,12.0,40,Q4
1970,4,FORMOSA,16.0,1326,Q4
1970,4,FORMOSA,20.0,5358,Q4
1970,4,FORMOSA,25.0,8,Q4
1970,4,FORMOSA,31.0,306,Q4
1970,4,FORMOSA,36.0,2,Q4
1970,4,FORMOSA,41.0,32,Q4
1970,4,FORMOSA,50.0,946,Q4
1970,4,FORMOSA,100.0,7835,Q4
1970,4,FORMOSA,320.0,9208,Q4
1970,4,FORMOSA,512.0,885,Q4
1970,4,FORMOSA,1024.0,18,Q4
1970,4,JUJUY,0.0,26,Q4
1970,4,JUJUY,0.0,32,Q4
1970,4,JUJUY,1.0,1763,Q4
1970,4,JUJUY,2.0,1639,Q4
1970,4,JUJUY,3.0,3947,Q4
1970,4,JUJUY,4.0,3364,Q4
1970,4,JUJUY,6.0,5125,Q4
1970,4,JUJUY,6.0,4577,Q4
1970,4,JUJUY,7.0,10,Q4
1970,4,JUJUY,9.0,1114,Q4
1970,4,JUJUY,10.0,12946,Q4
1970,4,JUJUY,12.0,23494,Q4
1970,4,JUJUY,16.0,642,Q4
1970,4,JUJUY,19.0,4,Q4
1970,4,JUJUY,20.0,12290,Q4
1970,4,JUJUY,25.0,29,Q4
1970,4,JUJUY,27.0,1,Q4
1970,4,JUJUY,31.0,305,Q4
1970,4,JUJUY,50.0,35579,Q4
1970,4,JUJUY,100.0,7387,Q4
1970,4,JUJUY,158.0,1,Q4
1970,4,JUJUY,180.0,1,Q4
1970,4,JUJUY,203.0,1,Q4
1970,4,JUJUY,320.0,3346,Q4
1970,4,JUJUY,512.0,387,Q4
1970,4,JUJUY,520.0,200,Q4
1970,4,JUJUY,1024.0,8,Q4
1970,4,LA PAMPA,0.0,16028,Q4
1970,4,LA PAMPA,0.0,1,Q4
1970,4,LA PAMPA,0.0,6,Q4
1970,4,LA PAMPA,0.0,61,Q4
1970,4,LA PAMPA,1.0,143,Q4
1970,4,LA PAMPA,1.0,1544,Q4
1970,4,LA PAMPA,2.0,185,Q4
1970,4,LA PAMPA,2.0,3218,Q4
1970,4,LA PAMPA,3.0,7809,Q4
1970,4,LA PAMPA,4.0,2327,Q4
1970,4,LA PAMPA,4.0,3018,Q4
1970,4,LA PAMPA,6.0,2291,Q4
1970,4,LA PAMPA,6.0,33770,Q4
1970,4,LA PAMPA,7.0,516,Q4
1970,4,LA PAMPA,9.0,1789,Q4
1970,4,LA PAMPA,10.0,8029,Q4
1970,4,LA PAMPA,12.0,15,Q4
1970,4,LA PAMPA,16.0,4386,Q4
1970,4,LA PAMPA,20.0,4766,Q4
1970,4,LA PAMPA,25.0,5,Q4
1970,4,LA PAMPA,31.0,4477,Q4
1970,4,LA PAMPA,36.0,1,Q4
1970,4,LA PAMPA,41.0,123,Q4
1970,4,LA PAMPA,50.0,16423,Q4
1970,4,LA PAMPA,81.0,18,Q4
1970,4,LA PAMPA,100.0,2911,Q4
1970,4,LA PAMPA,120.0,3,Q4
1970,4,LA PAMPA,320.0,276,Q4
1970,4,LA PAMPA,512.0,25,Q4
1970,4,LA RIOJA,0.0,9,Q4
1970,4,LA RIOJA,0.0,9,Q4
1970,4,LA RIOJA,1.0,595,Q4
1970,4,LA RIOJA,2.0,8,Q4
1970,4,LA RIOJA,3.0,735,Q4
1970,4,LA RIOJA,4.0,2,Q4
1970,4,LA RIOJA,6.0,163,Q4
1970,4,LA RIOJA,6.0,1623,Q4
1970,4,LA RIOJA,9.0,85,Q4
1970,4,LA RIOJA,10.0,2925,Q4
1970,4,LA RIOJA,12.0,22,Q4
1970,4,LA RIOJA,12.0,15802,Q4
1970,4,LA RIOJA,16.0,475,Q4
1970,4,LA RIOJA,20.0,8136,Q4
1970,4,LA RIOJA,25.0,519,Q4
1970,4,LA RIOJA,25.0,1,Q4
1970,4,LA RIOJA,31.0,4511,Q4
1970,4,LA RIOJA,50.0,35334,Q4
1970,4,LA RIOJA,100.0,8700,Q4
1970,4,LA RIOJA,203.0,137,Q4
1970,4,LA RIOJA,320.0,5925,Q4
1970,4,LA RIOJA,512.0,544,Q4
1970,4,LA RIOJA,1024.0,2,Q4
1970,4,MENDOZA,0.0,21144,Q4
1970,4,MENDOZA,0.0,1,Q4
1970,4,MENDOZA,0.0,86,Q4
1970,4,MENDOZA,0.0,16,Q4
1970,4,MENDOZA,1.0,737,Q4
1970,4,MENDOZA,1.0,2217,Q4
1970,4,MENDOZA,2.0,1348,Q4
1970,4,MENDOZA,2.0,3217,Q4
1970,4,MENDOZA,3.0,3647,Q4
1970,4,MENDOZA,4.0,10699,Q4
1970,4,MENDOZA,4.0,1660,Q4
1970,4,MENDOZA,6.0,1282,Q4
1970,4,MENDOZA,6.0,13688,Q4
1970,4,MENDOZA,7.0,1092,Q4
1970,4,MENDOZA,9.0,10780,Q4
1970,4,MENDOZA,10.0,239,Q4
1970,4,MENDOZA,10.0,8244,Q4
1970,4,MENDOZA,12.0,9392,Q4
1970,4,MENDOZA,16.0,17737,Q4
1970,4,MENDOZA,20.0,8806,Q4
1970,4,MENDOZA,25.0,8547,Q4
1970,4,MENDOZA,25.0,134,Q4
1970,4,MENDOZA,31.0,52398,Q4
1970,4,MENDOZA,37.0,14,Q4
1970,4,MENDOZA,41.0,24,Q4
1970,4,MENDOZA,46.0,1,Q4
1970,4,MENDOZA,50.0,90754,Q4
1970,4,MENDOZA,61.0,1,Q4
1970,4,MENDOZA,71.0,2,Q4
1970,4,MENDOZA,77.0,1,Q4
1970,4,MENDOZA,91.0,1,Q4
1970,4,MENDOZA,100.0,20091,Q4
1970,4,MENDOZA,203.0,15,Q4
1970,4,MENDOZA,320.0,3816,Q4
1970,4,MENDOZA,450.0,1,Q4
1970,4,MENDOZA,512.0,268,Q4
1970,4,MENDOZA,1024.0,4,Q4
1970,4,MISIONES,0.0,8590,Q4
1970,4,MISIONES,0.0,47,Q4
1970,4,MISIONES,0.0,4,Q4
1970,4,MISIONES,1.0,3510,Q4
1970,4,MISIONES,2.0,11038,Q4
1970,4,MISIONES,3.0,4823,Q4
1970,4,MISIONES,4.0,4,Q4
1970,4,MISIONES,4.0,1564,Q4
1970,4,MISIONES,6.0,6349,Q4
1970,4,MISIONES,6.0,11844,Q4
1970,4,MISIONES,7.0,2143,Q4
1970,4,MISIONES,9.0,45,Q4
1970,4,MISIONES,10.0,4,Q4
1970,4,MISIONES,10.0,19181,Q4
1970,4,MISIONES,12.0,4,Q4
1970,4,MISIONES,12.0,120,Q4
1970,4,MISIONES,15.0,2,Q4
1970,4,MISIONES,16.0,3261,Q4
1970,4,MISIONES,17.0,1,Q4
1970,4,MISIONES,19.0,1,Q4
1970,4,MISIONES,20.0,8807,Q4
1970,4,MISIONES,25.0,3,Q4
1970,4,MISIONES,31.0,3198,Q4
1970,4,MISIONES,41.0,71,Q4
1970,4,MISIONES,46.0,264,Q4
1970,4,MISIONES,50.0,26752,Q4
1970,4,MISIONES,61.0,19,Q4
1970,4,MISIONES,77.0,553,Q4
1970,4,MISIONES,100.0,40599,Q4
1970,4,MISIONES,122.0,474,Q4
1970,4,MISIONES,203.0,4040,Q4
1970,4,MISIONES,256.0,132,Q4
1970,4,MISIONES,320.0,26295,Q4
1970,4,MISIONES,512.0,2470,Q4
1970,4,MISIONES,1024.0,57,Q4
1970,4,NEUQUÉN,0.0,2250,Q4
1970,4,NEUQUÉN,0.0,62,Q4
1970,4,NEUQUÉN,0.0,106,Q4
1970,4,NEUQUÉN,1.0,458,Q4
1970,4,NEUQUÉN,1.0,536,Q4
1970,4,NEUQUÉN,2.0,1677,Q4
1970,4,NEUQUÉN,3.0,6634,Q4
1970,4,NEUQUÉN,4.0,10737,Q4
1970,4,NEUQUÉN,4.0,1476,Q4
1970,4,NEUQUÉN,6.0,9144,Q4
1970,4,NEUQUÉN,6.0,9146,Q4
1970,4,NEUQUÉN,7.0,276,Q4
1970,4,NEUQUÉN,9.0,6292,Q4
1970,4,NEUQUÉN,10.0,7392,Q4
1970,4,NEUQUÉN,12.0,2177,Q4
1970,4,NEUQUÉN,15.0,1,Q4
1970,4,NEUQUÉN,16.0,4788,Q4
1970,4,NEUQUÉN,20.0,6042,Q4
1970,4,NEUQUÉN,25.0,59,Q4
1970,4,NEUQUÉN,31.0,17332,Q4
1970,4,NEUQUÉN,41.0,65,Q4
1970,4,NEUQUÉN,50.0,11443,Q4
1970,4,NEUQUÉN,61.0,8,Q4
1970,4,NEUQUÉN,65.0,4,Q4
1970,4,NEUQUÉN,81.0,1027,Q4
1970,4,NEUQUÉN,100.0,29142,Q4
1970,4,NEUQUÉN,155.0,204,Q4
1970,4,NEUQUÉN,203.0,37,Q4
1970,4,NEUQUÉN,256.0,1,Q4
1970,4,NEUQUÉN,320.0,27272,Q4
1970,4,NEUQUÉN,450.0,12,Q4
1970,4,NEUQUÉN,512.0,4300,Q4
1970,4,NEUQUÉN,1024.0,80,Q4
1970,4,RÍO NEGRO,0.0,29644,Q4
1970,4,RÍO NEGRO,0.0,36,Q4
1970,4,RÍO NEGRO,0.0,75,Q4
1970,4,RÍO NEGRO,1.0,501,Q4
1970,4,RÍO NEGRO,1.0,580,Q4
1970,4,RÍO NEGRO,2.0,2759,Q4
1970,4,RÍO NEGRO,3.0,6519,Q4
1970,4,RÍO NEGRO,4.0,7796,Q4
1970,4,RÍO NEGRO,4.0,2815,Q4
1970,4,RÍO NEGRO,6.0,2072,Q4
1970,4,RÍO NEGRO,6.0,10092,Q4
1970,4,RÍO NEGRO,9.0,9287,Q4
1970,4,RÍO NEGRO,10.0,1,Q4
1970,4,RÍO NEGRO,10.0,4643,Q4
1970,4,RÍO NEGRO,12.0,18,Q4
1970,4,RÍO NEGRO,12.0,3719,Q4
1970,4,RÍO NEGRO,16.0,9470,Q4
1970,4,RÍO NEGRO,19.0,3,Q4
1970,4,RÍO NEGRO,20.0,7232,Q4
1970,4,RÍO NEGRO,25.0,7131,Q4
1970,4,RÍO NEGRO,31.0,5433,Q4
1970,4,RÍO NEGRO,41.0,104,Q4
1970,4,RÍO NEGRO,50.0,5289,Q4
1970,4,RÍO NEGRO,61.0,184,Q4
1970,4,RÍO NEGRO,81.0,152,Q4
1970,4,RÍO NEGRO,91.0,9140,Q4
1970,4,RÍO NEGRO,100.0,17974,Q4
1970,4,RÍO NEGRO,120.0,1,Q4
1970,4,RÍO NEGRO,122.0,103,Q4
1970,4,RÍO NEGRO,125.0,34,Q4
1970,4,RÍO NEGRO,155.0,1,Q4
1970,4,RÍO NEGRO,200.0,348,Q4
1970,4,RÍO NEGRO,203.0,9,Q4
1970,4,RÍO NEGRO,256.0,261,Q4
1970,4,RÍO NEGRO,320.0,16972,Q4
1970,4,RÍO NEGRO,340.0,84,Q4
1970,4,RÍO NEGRO,512.0,1385,Q4
1970,4,RÍO NEGRO,540.0,40,Q4
1970,4,RÍO NEGRO,600.0,42,Q4
1970,4,RÍO NEGRO,945.0,110,Q4
1970,4,RÍO NEGRO,1024.0,33,Q4
1970,4,SALTA,0.0,6747,Q4
1970,4,SALTA,0.0,41,Q4
1970,4,SALTA,0.0,73,Q4
1970,4,SALTA,1.0,1,Q4
1970,4,SALTA,1.0,1196,Q4
1970,4,SALTA,2.0,1537,Q4
1970,4,SALTA,3.0,6806,Q4
1970,4,SALTA,4.0,8,Q4
1970,4,SALTA,4.0,8242,Q4
1970,4,SALTA,6.0,4858,Q4
1970,4,SALTA,6.0,10079,Q4
1970,4,SALTA,7.0,303,Q4
1970,4,SALTA,9.0,6872,Q4
1970,4,SALTA,10.0,63930,Q4
1970,4,SALTA,12.0,72,Q4
1970,4,SALTA,16.0,2032,Q4
1970,4,SALTA,19.0,4,Q4
1970,4,SALTA,20.0,2927,Q4
1970,4,SALTA,25.0,11,Q4
1970,4,SALTA,25.0,1,Q4
1970,4,SALTA,28.0,1,Q4
1970,4,SALTA,31.0,120,Q4
1970,4,SALTA,41.0,74,Q4
1970,4,SALTA,50.0,28164,Q4
1970,4,SALTA,100.0,31271,Q4
1970,4,SALTA,122.0,357,Q4
1970,4,SALTA,246.0,98,Q4
1970,4,SALTA,320.0,27356,Q4
1970,4,SALTA,450.0,79,Q4
1970,4,SALTA,512.0,2486,Q4
1970,4,SALTA,850.0,75,Q4
1970,4,SALTA,1024.0,39,Q4
1970,4,SAN JUAN,0.0,11840,Q4
1970,4,SAN JUAN,0.0,21,Q4
1970,4,SAN JUAN,0.0,3,Q4
1970,4,SAN JUAN,1.0,723,Q4
1970,4,SAN JUAN,1.0,1304,Q4
1970,4,SAN JUAN,2.0,1398,Q4
1970,4,SAN JUAN,3.0,11491,Q4
1970,4,SAN JUAN,4.0,11509,Q4
1970,4,SAN JUAN,4.0,860,Q4
1970,4,SAN JUAN,6.0,2062,Q4
1970,4,SAN JUAN,6.0,2749,Q4
1970,4,SAN JUAN,7.0,1136,Q4
1970,4,SAN JUAN,9.0,9391,Q4
1970,4,SAN JUAN,10.0,28,Q4
1970,4,SAN JUAN,10.0,692,Q4
1970,4,SAN JUAN,12.0,8892,Q4
1970,4,SAN JUAN,16.0,10662,Q4
1970,4,SAN JUAN,20.0,886,Q4
1970,4,SAN JUAN,25.0,6748,Q4
1970,4,SAN JUAN,25.0,811,Q4
1970,4,SAN JUAN,31.0,10700,Q4
1970,4,SAN JUAN,41.0,3,Q4
1970,4,SAN JUAN,50.0,9500,Q4
1970,4,SAN JUAN,61.0,1,Q4
1970,4,SAN JUAN,100.0,401,Q4
1970,4,SAN JUAN,320.0,15,Q4
1970,4,SAN LUIS,0.0,3353,Q4
1970,4,SAN LUIS,0.0,59,Q4
1970,4,SAN LUIS,0.0,1,Q4
1970,4,SAN LUIS,1.0,163,Q4
1970,4,SAN LUIS,1.0,461,Q4
1970,4,SAN LUIS,2.0,491,Q4
1970,4,SAN LUIS,3.0,2780,Q4
1970,4,SAN LUIS,4.0,1418,Q4
1970,4,SAN LUIS,6.0,319,Q4
1970,4,SAN LUIS,6.0,6777,Q4
1970,4,SAN LUIS,7.0,94,Q4
1970,4,SAN LUIS,9.0,2622,Q4
1970,4,SAN LUIS,10.0,504,Q4
1970,4,SAN LUIS,10.0,21464,Q4
1970,4,SAN LUIS,12.0,10615,Q4
1970,4,SAN LUIS,16.0,1836,Q4
1970,4,SAN LUIS,20.0,1530,Q4
1970,4,SAN LUIS,25.0,78376,Q4
1970,4,SAN LUIS,31.0,132,Q4
1970,4,SAN LUIS,41.0,35,Q4
1970,4,SAN LUIS,47.0,3,Q4
1970,4,SAN LUIS,50.0,470,Q4
1970,4,SAN LUIS,100.0,149,Q4
1970,4,SAN LUIS,512.0,20,Q4
1970,4,SAN LUIS,1024.0,1548,Q4
1970,4,SANTA CRUZ,0.0,1048,Q4
1970,4,SANTA CRUZ,0.0,3,Q4
1970,4,SANTA CRUZ,0.0,26,Q4
1970,4,SANTA CRUZ,0.0,22,Q4
1970,4,SANTA CRUZ,1.0,218,Q4
1970,4,SANTA CRUZ,1.0,6592,Q4
1970,4,SANTA CRUZ,2.0,2106,Q4
1970,4,SANTA CRUZ,3.0,2535,Q4
1970,4,SANTA CRUZ,4.0,2001,Q4
1970,4,SANTA CRUZ,4.0,826,Q4
1970,4,SANTA CRUZ,6.0,1840,Q4
1970,4,SANTA CRUZ,6.0,2308,Q4
1970,4,SANTA CRUZ,7.0,16,Q4
1970,4,SANTA CRUZ,9.0,2324,Q4
1970,4,SANTA CRUZ,10.0,9,Q4
1970,4,SANTA CRUZ,10.0,9160,Q4
1970,4,SANTA CRUZ,12.0,2317,Q4
1970,4,SANTA CRUZ,16.0,4388,Q4
1970,4,SANTA CRUZ,19.0,725,Q4
1970,4,SANTA CRUZ,20.0,2944,Q4
1970,4,SANTA CRUZ,25.0,92,Q4
1970,4,SANTA CRUZ,25.0,911,Q4
1970,4,SANTA CRUZ,31.0,2240,Q4
1970,4,SANTA CRUZ,36.0,516,Q4
1970,4,SANTA CRUZ,41.0,34,Q4
1970,4,SANTA CRUZ,50.0,4626,Q4
1970,4,SANTA CRUZ,77.0,166,Q4
1970,4,SANTA CRUZ,100.0,210,Q4
1970,4,SANTA FE,0.0,18340,Q4
1970,4,SANTA FE,0.0,32,Q4
1970,4,SANTA FE,0.0,335,Q4
1970,4,SANTA FE,0.0,101,Q4
1970,4,SANTA FE,1.0,5,Q4
1970,4,SANTA FE,1.0,9369,Q4
1970,4,SANTA FE,2.0,9620,Q4
1970,4,SANTA FE,3.0,33069,Q4
1970,4,SANTA FE,4.0,172,Q4
1970,4,SANTA FE,4.0,5862,Q4
1970,4,SANTA FE,6.0,21980,Q4
1970,4,SANTA FE,6.0,45064,Q4
1970,4,SANTA FE,7.0,5727,Q4
1970,4,SANTA FE,9.0,10235,Q4
1970,4,SANTA FE,10.0,1441,Q4
1970,4,SANTA FE,10.0,177017,Q4
1970,4,SANTA FE,12.0,3200,Q4
1970,4,SANTA FE,14.0,135,Q4
1970,4,SANTA FE,16.0,19066,Q4
1970,4,SANTA FE,17.0,60,Q4
1970,4,SANTA FE,19.0,8,Q4
1970,4,SANTA FE,20.0,50876,Q4
1970,4,SANTA FE,25.0,39,Q4
1970,4,SANTA FE,25.0,8787,Q4
1970,4,SANTA FE,31.0,14216,Q4
1970,4,SANTA FE,36.0,17,Q4
1970,4,SANTA FE,37.0,18,Q4
1970,4,SANTA FE,39.0,2,Q4
1970,4,SANTA FE,41.0,936,Q4
1970,4,SANTA FE,46.0,81,Q4
1970,4,SANTA FE,50.0,128781,Q4
1970,4,SANTA FE,50.0,4,Q4
1970,4,SANTA FE,61.0,303,Q4
1970,4,SANTA FE,77.0,51,Q4
1970,4,SANTA FE,81.0,1807,Q4
1970,4,SANTA FE,97.0,1,Q4
1970,4,SANTA FE,100.0,151980,Q4
1970,4,SANTA FE,122.0,827,Q4
1970,4,SANTA FE,145.0,1,Q4
1970,4,SANTA FE,155.0,2818,Q4
1970,4,SANTA FE,203.0,8744,Q4
1970,4,SANTA FE,256.0,309,Q4
1970,4,SANTA FE,320.0,141659,Q4
1970,4,SANTA FE,450.0,393,Q4
1970,4,SANTA FE,473.0,1,Q4
1970,4,SANTA FE,512.0,13945,Q4
1970,4,SANTA FE,640.0,1,Q4
1970,4,SANTA FE,768.0,1,Q4
1970,4,SANTA FE,850.0,14,Q4
1970,4,SANTA FE,1024.0,241,Q4
1970,4,SANTIAGO DEL ESTERO,0.0,989,Q4
1970,4,SANTIAGO DEL ESTERO,0.0,39,Q4
1970,4,SANTIAGO DEL ESTERO,0.0,139,Q4
1970,4,SANTIAGO DEL ESTERO,1.0,908,Q4
1970,4,SANTIAGO DEL ESTERO,1.0,359,Q4
1970,4,SANTIAGO DEL ESTERO,2.0,307,Q4
1970,4,SANTIAGO DEL ESTERO,2.0,380,Q4
1970,4,SANTIAGO DEL ESTERO,3.0,10355,Q4
1970,4,SANTIAGO DEL ESTERO,4.0,1220,Q4
1970,4,SANTIAGO DEL ESTERO,6.0,419,Q4
1970,4,SANTIAGO DEL ESTERO,6.0,13502,Q4
1970,4,SANTIAGO DEL ESTERO,7.0,1346,Q4
1970,4,SANTIAGO DEL ESTERO,9.0,86,Q4
1970,4,SANTIAGO DEL ESTERO,10.0,56704,Q4
1970,4,SANTIAGO DEL ESTERO,12.0,13163,Q4
1970,4,SANTIAGO DEL ESTERO,16.0,533,Q4
1970,4,SANTIAGO DEL ESTERO,20.0,4039,Q4
1970,4,SANTIAGO DEL ESTERO,25.0,18,Q4
1970,4,SANTIAGO DEL ESTERO,31.0,643,Q4
1970,4,SANTIAGO DEL ESTERO,41.0,36,Q4
1970,4,SANTIAGO DEL ESTERO,50.0,935,Q4
1970,4,SANTIAGO DEL ESTERO,100.0,5521,Q4
1970,4,SANTIAGO DEL ESTERO,320.0,7102,Q4
1970,4,SANTIAGO DEL ESTERO,512.0,741,Q4
1970,4,SANTIAGO DEL ESTERO,1024.0,10,Q4
1970,4,TIERRA DEL FUEGO,0.0,2264,Q4
1970,4,TIERRA DEL FUEGO,0.0,11,Q4
1970,4,TIERRA DEL FUEGO,0.0,11,Q4
1970,4,TIERRA DEL FUEGO,1.0,318,Q4
1970,4,TIERRA DEL FUEGO,1.0,584,Q4
1970,4,TIERRA DEL FUEGO,2.0,1,Q4
1970,4,TIERRA DEL FUEGO,3.0,462,Q4
1970,4,TIERRA DEL FUEGO,4.0,3740,Q4
1970,4,TIERRA DEL FUEGO,4.0,2004,Q4
1970,4,TIERRA DEL FUEGO,6.0,410,Q4
1970,4,TIERRA DEL FUEGO,6.0,5032,Q4
1970,4,TIERRA DEL FUEGO,9.0,8890,Q4
1970,4,TIERRA DEL FUEGO,10.0,9,Q4
1970,4,TIERRA DEL FUEGO,10.0,4735,Q4
1970,4,TIERRA DEL FUEGO,12.0,12055,Q4
1970,4,TIERRA DEL FUEGO,16.0,8957,Q4
1970,4,TIERRA DEL FUEGO,19.0,257,Q4
1970,4,TIERRA DEL FUEGO,20.0,96,Q4
1970,4,TIERRA DEL FUEGO,25.0,187,Q4
1970,4,TIERRA DEL FUEGO,25.0,3154,Q4
1970,4,TIERRA DEL FUEGO,31.0,306,Q4
1970,4,TIERRA DEL FUEGO,36.0,87,Q4
1970,4,TIERRA DEL FUEGO,41.0,96,Q4
1970,4,TIERRA DEL FUEGO,50.0,1126,Q4
1970,4,TIERRA DEL FUEGO,61.0,48,Q4
1970,4,TIERRA DEL FUEGO,100.0,127,Q4
1970,4,TIERRA DEL FUEGO,155.0,33,Q4
1970,4,TIERRA DEL FUEGO,320.0,259,Q4
1970,4,TIERRA DEL FUEGO,1075.0,1,Q4
1970,4,TUCUMÁN,0.0,15118,Q4
1970,4,TUCUMÁN,0.0,19,Q4
1970,4,TUCUMÁN,0.0,20,Q4
1970,4,TUCUMÁN,1.0,1562,Q4
1970,4,TUCUMÁN,2.0,118,Q4
1970,4,TUCUMÁN,3.0,7621,Q4
1970,4,TUCUMÁN,4.0,2271,Q4
1970,4,TUCUMÁN,4.0,347,Q4
1970,4,TUCUMÁN,6.0,1200,Q4
1970,4,TUCUMÁN,6.0,18439,Q4
1970,4,TUCUMÁN,7.0,157,Q4
1970,4,TUCUMÁN,9.0,146,Q4
1970,4,TUCUMÁN,10.0,123,Q4
1970,4,TUCUMÁN,10.0,34999,Q4
1970,4,TUCUMÁN,12.0,12087,Q4
1970,4,TUCUMÁN,14.0,1,Q4
1970,4,TUCUMÁN,16.0,2260,Q4
1970,4,TUCUMÁN,20.0,12021,Q4
1970,4,TUCUMÁN,23.0,1,Q4
1970,4,TUCUMÁN,25.0,138,Q4
1970,4,TUCUMÁN,25.0,115,Q4
1970,4,TUCUMÁN,31.0,1121,Q4
